date, Water Level
2016-07-05,0.5299708
2016-07-06,0.447925
2016-07-07,0.49840835
2016-07-08,0.54434586
2016-07-09,0.6588375
2016-07-10,0.6564208
2016-07-11,0.67974585
2016-07-12,0.7864083
2016-07-13,0.8261458
2016-07-14,0.8655792
2016-07-15,0.8469833
2016-07-16,0.94965416
2016-07-17,1.0178459
2016-07-18,1.0594709
2016-07-19,1.1216375
2016-07-20,1.2892874
2016-07-21,1.2043291
2016-07-22,1.1453917
2016-07-23,1.1425662
2016-07-24,
2016-07-25,
2016-07-26,
2016-07-27,
2016-07-28,
2016-07-29,
2016-07-30,
2016-07-31,
2016-08-01,
2016-08-02,
2016-08-03,
2016-08-04,
2016-08-05,1.584746
2016-08-06,1.3164042
2016-08-07,1.2944041
2016-08-08,1.2156374
2016-08-09,1.2233917
2016-08-10,0.98939997
2016-08-11,0.83985
2016-08-12,0.70542085
2016-08-13,0.58056664
2016-08-14,0.6989083
2016-08-15,0.93704164
2016-08-16,1.1013833
2016-08-17,1.1099417
2016-08-18,1.1642916
2016-08-19,1.1231084
2016-08-20,1.0152416
2016-08-21,1.0951375
2016-08-22,0.9156833
2016-08-23,0.93702084
2016-08-24,0.9051
2016-08-25,1.0234292
2016-08-26,1.1857417
2016-08-27,1.3739625
2016-08-28,1.4488916
2016-08-29,1.6090167
2016-08-30,2.0297709
2016-08-31,1.964175
2016-09-01,2.0267625
2016-09-02,1.9819833
2016-09-03,1.9419583
2016-09-04,1.9629333
2016-09-05,1.7616374
2016-09-06,1.6853334
2016-09-07,1.6688958
2016-09-08,1.6590458
2016-09-09,1.7700125
2016-09-10,1.6461792
2016-09-11,1.4863541
2016-09-12,1.5641291
2016-09-13,1.8487458
2016-09-14,2.0837126
2016-09-15,2.1683125
2016-09-16,2.0515041
2016-09-17,1.6290542
2016-09-18,1.4130583
2016-09-19,1.2735626
2016-09-20,1.1897625
2016-09-21,1.3063834
2016-09-22,1.7215708
2016-09-23,1.6951749
2016-09-24,1.7562916
2016-09-25,1.7201709
2016-09-26,1.692275
2016-09-27,1.6536334
2016-09-28,1.6709042
2016-09-29,1.5239333
2016-09-30,1.3437542
2016-10-01,1.4494584
2016-10-02,1.523975
2016-10-03,1.6904083
2016-10-04,1.8232125
2016-10-05,1.67245
2016-10-06,1.7537167
2016-10-07,1.8055375
2016-10-08,1.751325
2016-10-09,1.6885417
2016-10-10,1.6956
2016-10-11,1.7628624
2016-10-12,1.855925
2016-10-13,1.7693292
2016-10-14,1.8095708
2016-10-15,1.6284125
2016-10-16,1.6165042
2016-10-17,1.644925
2016-10-18,1.7104334
2016-10-19,1.7565708
2016-10-20,1.7947583
2016-10-21,1.918075
2016-10-22,1.8233083
2016-10-23,1.8797417
2016-10-24,1.6939625
2016-10-25,1.7217749
2016-10-26,1.676875
2016-10-27,1.7038041
2016-10-28,1.9114583
2016-10-29,2.1479125
2016-10-30,2.1089916
2016-10-31,2.0675292
2016-11-01,2.131725
2016-11-02,2.041079
2016-11-03,2.004975
2016-11-04,1.8574041
2016-11-05,1.8460958
2016-11-06,1.8169792
2016-11-07,1.9494
2016-11-08,1.9306749
2016-11-09,1.9565333
2016-11-10,2.2791207
2016-11-11,2.1233249
2016-11-12,1.8154458
2016-11-13,1.6832458
2016-11-14,1.5491083
2016-11-15,1.3902209
2016-11-16,1.2943208
2016-11-17,1.5054417
2016-11-18,1.5505542
2016-11-19,1.5647541
2016-11-20,1.5355542
2016-11-21,1.6532959
2016-11-22,1.6006958
2016-11-23,1.4482958
2016-11-24,1.4188708
2016-11-25,1.3429708
2016-11-26,1.4226416
2016-11-27,1.5255458
2016-11-28,1.6276708
2016-11-29,1.3176374
2016-11-30,1.1156292
2016-12-01,1.2874666
2016-12-02,1.5803916
2016-12-03,1.9198583
2016-12-04,1.8906624
2016-12-05,1.7543125
2016-12-06,1.28485
2016-12-07,1.0902709
2016-12-08,1.4803916
2016-12-09,1.5937916
2016-12-10,1.7061292
2016-12-11,1.7807875
2016-12-12,1.3665667
2016-12-13,1.0591125
2016-12-14,1.0342417
2016-12-15,1.18705
2016-12-16,1.3621958
2016-12-17,1.514725
2016-12-18,1.4388375
2016-12-19,1.28015
2016-12-20,1.2826333
2016-12-21,1.2958584
2016-12-22,1.1789292
2016-12-23,1.1682292
2016-12-24,1.194525
2016-12-25,1.4058083
2016-12-26,1.3099625
2016-12-27,1.2297708
2016-12-28,1.0839041
2016-12-29,1.0762209
2016-12-30,1.31325
2016-12-31,1.7203584
2017-01-01,1.5402125
2017-01-02,1.3026667
2017-01-03,1.2177209
2017-01-04,1.3874125
2017-01-05,1.1856166
2017-01-06,1.370275
2017-01-07,0.95549166
2017-01-08,0.60810417
2017-01-09,1.1033125
2017-01-10,1.1089667
2017-01-11,0.91821665
2017-01-12,1.0195625
2017-01-13,1.2392125
2017-01-14,1.1542958
2017-01-15,1.3503709
2017-01-16,1.4278083
2017-01-17,1.2008667
2017-01-18,1.0188458
2017-01-19,1.0295376
2017-01-20,1.0877209
2017-01-21,1.2492791
2017-01-22,0.8842625
2017-01-23,-0.16307083
2017-01-24,0.1681625
2017-01-25,0.660575
2017-01-26,0.5032833
2017-01-27,0.5236083
2017-01-28,0.64770836
2017-01-29,0.14524584
2017-01-30,-0.11482917
2017-01-31,0.105145834
2017-02-01,0.38419583
2017-02-02,0.46707085
2017-02-03,0.590425
2017-02-04,0.8257833
2017-02-05,0.9277167
2017-02-06,0.68515414
2017-02-07,0.5696667
2017-02-08,0.5794333
2017-02-09,0.3094375
2017-02-10,0.753975
2017-02-11,0.8346792
2017-02-12,0.54097915
2017-02-13,0.47110835
2017-02-14,0.7142583
2017-02-15,0.31738332
2017-02-16,0.10719583
2017-02-17,0.36171666
2017-02-18,0.63708335
2017-02-19,0.73139584
2017-02-20,0.91787916
2017-02-21,0.5952125
2017-02-22,0.4086875
2017-02-23,0.6913583
2017-02-24,1.0065458
2017-02-25,1.0089
2017-02-26,1.182425
2017-02-27,1.179925
2017-02-28,1.1549958
2017-03-01,1.0355124
2017-03-02,0.935825
2017-03-03,1.1193583
2017-03-04,1.4631041
2017-03-05,1.569675
2017-03-06,1.3957833
2017-03-07,1.38705
2017-03-08,1.2630666
2017-03-09,1.2394834
2017-03-10,1.1220584
2017-03-11,1.0416417
2017-03-12,1.3026416
2017-03-13,1.3576791
2017-03-14,1.0700375
2017-03-15,0.8071375
2017-03-16,0.993425
2017-03-17,0.873925
2017-03-18,0.6329542
2017-03-19,0.6123625
2017-03-20,0.53393334
2017-03-21,0.49199584
2017-03-22,0.53895414
2017-03-23,0.44441667
2017-03-24,0.6539
2017-03-25,0.8805625
2017-03-26,0.87594163
2017-03-27,1.0088583
2017-03-28,1.1623708
2017-03-29,1.3922958
2017-03-30,1.2989334
2017-03-31,1.1700584
2017-04-01,1.3706042
2017-04-02,1.6699749
2017-04-03,1.4900666
2017-04-04,1.0607375
2017-04-05,0.92602915
2017-04-06,0.51568335
2017-04-07,0.46196666
2017-04-08,0.54805833
2017-04-09,0.6267625
2017-04-10,0.870825
2017-04-11,0.99770415
2017-04-12,1.2045125
2017-04-13,1.0694625
2017-04-14,1.2100416
2017-04-15,1.3079625
2017-04-16,1.3173584
2017-04-17,1.2558959
2017-04-18,1.2814958
2017-04-19,1.2693083
2017-04-20,1.2978916
2017-04-21,1.3545458
2017-04-22,1.3672792
2017-04-23,1.1455833
2017-04-24,1.1188
2017-04-25,1.3384959
2017-04-26,1.4338875
2017-04-27,1.4613541
2017-04-28,1.5400417
2017-04-29,1.7645625
2017-04-30,1.8295375
2017-05-01,1.3750125
2017-05-02,1.176275
2017-05-03,1.7005292
2017-05-04,1.610375
2017-05-05,0.9242875
2017-05-06,0.67587084
2017-05-07,0.73817915
2017-05-08,0.73749167
2017-05-09,0.9529208
2017-05-10,1.0249208
2017-05-11,1.049925
2017-05-12,0.9456667
2017-05-13,0.74265
2017-05-14,0.64050835
2017-05-15,0.75956666
2017-05-16,0.93145835
2017-05-17,1.172075
2017-05-18,1.2503333
2017-05-19,1.358125
2017-05-20,1.4915541
2017-05-21,1.3355792
2017-05-22,1.4462042
2017-05-23,1.5630417
2017-05-24,1.2501292
2017-05-25,0.8298708
2017-05-26,0.8597875
2017-05-27,0.975475
2017-05-28,0.9475833
2017-05-29,1.2014583
2017-05-30,1.2319375
2017-05-31,1.2198417
2017-06-01,1.1734917
2017-06-02,1.2997833
2017-06-03,1.3149208
2017-06-04,1.2458667
2017-06-05,1.3460792
2017-06-06,1.2604125
2017-06-07,1.1373416
2017-06-08,1.1636
2017-06-09,1.347275
2017-06-10,1.4207958
2017-06-11,1.3975416
2017-06-12,1.4467292
2017-06-13,1.4703791
2017-06-14,1.4916792
2017-06-15,1.2991792
2017-06-16,1.0732833
2017-06-17,0.977975
2017-06-18,0.92272496
2017-06-19,1.0198417
2017-06-20,1.1605417
2017-06-21,1.9295125
2017-06-22,2.3326793
2017-06-23,1.5088125
2017-06-24,1.5009875
2017-06-25,1.4027375
2017-06-26,1.3687625
2017-06-27,1.5352125
2017-06-28,1.8442541
2017-06-29,1.647725
2017-06-30,1.2974625
2017-07-01,1.1696875
2017-07-02,0.9919292
2017-07-03,0.9275875
2017-07-04,0.81824166
2017-07-05,0.8002458
2017-07-06,0.8069958
2017-07-07,0.7889792
2017-07-08,0.7825625
2017-07-09,0.717375
2017-07-10,0.71846247
2017-07-11,0.7384625
2017-07-12,0.8264333
2017-07-13,0.79582083
2017-07-14,0.8156667
2017-07-15,0.7713375
2017-07-16,0.9963625
2017-07-17,1.0606333
2017-07-18,0.9868083
2017-07-19,0.91470414
2017-07-20,0.7926
2017-07-21,0.71970415
2017-07-22,0.73412085
2017-07-23,0.66985834
2017-07-24,0.5567625
2017-07-25,0.6554292
2017-07-26,0.6515667
2017-07-27,0.6763625
2017-07-28,0.623
2017-07-29,0.67194164
2017-07-30,0.5606875
2017-07-31,0.69568336
2017-08-01,0.985125
2017-08-02,1.2705083
2017-08-03,1.3264625
2017-08-04,1.0502208
2017-08-05,1.006225
2017-08-06,0.9620042
2017-08-07,1.02675
2017-08-08,1.0171708
2017-08-09,1.11355
2017-08-10,1.0940417
2017-08-11,1.0499375
2017-08-12,0.9485833
2017-08-13,0.852775
2017-08-14,0.757775
2017-08-15,0.8040083
2017-08-16,0.7434625
2017-08-17,0.7116
2017-08-18,0.69974583
2017-08-19,0.702125
2017-08-20,0.74582916
2017-08-21,0.85854167
2017-08-22,0.9230667
2017-08-23,0.9835125
2017-08-24,1.1381
2017-08-25,2.1801875
2017-08-26,1.9068917
2017-08-27,1.1569417
2017-08-28,1.0594167
2017-08-29,1.337125
2017-08-30,1.1090584
2017-08-31,0.48378333
2017-09-01,0.65870416
2017-09-02,0.8598625
2017-09-03,0.96414167
2017-09-04,1.1643167
2017-09-05,1.2630042
2017-09-06,1.3118
2017-09-07,1.5075958
2017-09-08,1.7787833
2017-09-09,1.95265
2017-09-10,1.9019916
2017-09-11,2.0071208
2017-09-12,1.806875
2017-09-13,1.3298541
2017-09-14,1.0727458
2017-09-15,1.2781292
2017-09-16,1.4378
2017-09-17,1.3797667
2017-09-18,1.3755625
2017-09-19,1.3627459
2017-09-20,1.352725
2017-09-21,1.3630583
2017-09-22,1.2915584
2017-09-23,1.5394542
2017-09-24,1.7289916
2017-09-25,1.8692375
2017-09-26,1.880525
2017-09-27,1.862425
2017-09-28,1.8216958
2017-09-29,1.7374792
2017-09-30,1.8062792
2017-10-01,1.7296125
2017-10-02,1.9548625
2017-10-03,2.3235333
2017-10-04,2.65875
2017-10-05,3.0334334
2017-10-06,2.769004
2017-10-07,2.8024917
2017-10-08,2.6524541
2017-10-09,2.4399917
2017-10-10,2.2384167
2017-10-11,2.1874
2017-10-12,2.1654916
2017-10-13,2.1203125
2017-10-14,2.1943083
2017-10-15,2.2446167
2017-10-16,2.214496
2017-10-17,2.2026207
2017-10-18,2.1127832
2017-10-19,2.074746
2017-10-20,2.1622334
2017-10-21,2.3399167
2017-10-22,2.1474543
2017-10-23,1.8354042
2017-10-24,1.740075
2017-10-25,1.5212375
2017-10-26,1.3258041
2017-10-27,1.12395
2017-10-28,1.0658208
2017-10-29,0.9227625
2017-10-30,0.9570708
2017-10-31,1.1089292
2017-11-01,1.0826833
2017-11-02,1.0445875
2017-11-03,0.93929166
2017-11-04,1.0351708
2017-11-05,1.1962583
2017-11-06,1.0149083
2017-11-07,0.9379917
2017-11-08,1.0397125
2017-11-09,1.2032417
2017-11-10,1.3434
2017-11-11,1.5585876
2017-11-12,1.5772041
2017-11-13,1.5900291
2017-11-14,1.7537917
2017-11-15,1.7173083
2017-11-16,1.5028
2017-11-17,1.3200625
2017-11-18,1.2603126
2017-11-19,0.99617916
2017-11-20,1.2759708
2017-11-21,1.5125208
2017-11-22,1.5825083
2017-11-23,1.3708541
2017-11-24,1.2989792
2017-11-25,1.3455833
2017-11-26,1.0399458
2017-11-27,1.0256292
2017-11-28,1.2715917
2017-11-29,1.2815958
2017-11-30,1.1599625
2017-12-01,1.0713834
2017-12-02,1.0686667
2017-12-03,1.1159583
2017-12-04,1.2151625
2017-12-05,1.226025
2017-12-06,1.4107916
2017-12-07,1.6404917
2017-12-08,1.6328666
2017-12-09,0.9988458
2017-12-10,0.60865414
2017-12-11,0.3168
2017-12-12,0.20319167
2017-12-13,0.18119167
2017-12-14,0.4763
2017-12-15,0.61815
2017-12-16,0.76568335
2017-12-17,1.0981625
2017-12-18,0.92992914
2017-12-19,0.789725
2017-12-20,0.666925
2017-12-21,0.59700835
2017-12-22,0.7307042
2017-12-23,0.48019582
2017-12-24,0.39170834
2017-12-25,0.57634586
2017-12-26,1.1237667
2017-12-27,1.033725
2017-12-28,0.8245125
2017-12-29,0.818325
2017-12-30,0.81874585
2017-12-31,0.6711375
2018-01-01,0.5154167
2018-01-02,0.48140833
2018-01-03,0.42089167
2018-01-04,0.21255
2018-01-05,0.25328332
2018-01-06,0.29205418
2018-01-07,0.60791665
2018-01-08,0.67756665
2018-01-09,0.3474
2018-01-10,0.63254166
2018-01-11,1.0578083
2018-01-12,0.009762499
2018-01-13,-0.212325
2018-01-14,0.08267917
2018-01-15,0.2879625
2018-01-16,0.267
2018-01-17,0.044875003
2018-01-18,0.1184625
2018-01-19,0.53235835
2018-01-20,0.6345625
2018-01-21,0.66239583
2018-01-22,0.64272916
2018-01-23,0.41378334
2018-01-24,0.41086668
2018-01-25,0.546275
2018-01-26,0.9118583
2018-01-27,0.8484833
2018-01-28,0.7275958
2018-01-29,0.42366666
2018-01-30,0.437675
2018-01-31,0.7139958
2018-02-01,0.6980958
2018-02-02,0.45116666
2018-02-03,0.8916583
2018-02-04,1.2493917
2018-02-05,0.93686664
2018-02-06,0.9762458
2018-02-07,0.9459792
2018-02-08,0.6571083
2018-02-09,0.853175
2018-02-10,1.0731041
2018-02-11,0.8442875
2018-02-12,0.606525
2018-02-13,0.60393333
2018-02-14,0.8149833
2018-02-15,0.68306667
2018-02-16,0.70477915
2018-02-17,0.55492085
2018-02-18,0.5783042
2018-02-19,0.8586
2018-02-20,1.1294042
2018-02-21,1.1715125
2018-02-22,0.96392083
2018-02-23,0.94789165
2018-02-24,0.99214166
2018-02-25,1.2025625
2018-02-26,0.88492084
2018-02-27,1.1142
2018-02-28,1.2952125
2018-03-01,1.1879208
2018-03-02,1.0723916
2018-03-03,1.4478375
2018-03-04,1.5009583
2018-03-05,1.3837042
2018-03-06,1.192575
2018-03-07,0.9848833
2018-03-08,0.80443335
2018-03-09,1.1430792
2018-03-10,1.2319041
2018-03-11,1.023525
2018-03-12,0.8550792
2018-03-13,0.9333875
2018-03-14,0.95724165
2018-03-15,0.96631247
2018-03-16,1.0096583
2018-03-17,0.92297083
2018-03-18,1.0636125
2018-03-19,1.1639333
2018-03-20,1.0126417
2018-03-21,0.78912085
2018-03-22,0.81724584
2018-03-23,0.992375
2018-03-24,0.91677916
2018-03-25,0.8482792
2018-03-26,0.9111958
2018-03-27,1.1421708
2018-03-28,1.4665834
2018-03-29,1.519925
2018-03-30,1.3073
2018-03-31,1.3997834
2018-04-01,1.5982459
2018-04-02,1.7278583
2018-04-03,1.70605
2018-04-04,1.5924833
2018-04-05,1.7184334
2018-04-06,1.61895
2018-04-07,1.3769667
2018-04-08,1.1539792
2018-04-09,1.3708458
2018-04-10,1.3600374
2018-04-11,1.2867875
2018-04-12,1.2229959
2018-04-13,1.4319834
2018-04-14,1.49565
2018-04-15,1.0869583
2018-04-16,0.43864167
2018-04-17,0.669175
2018-04-18,0.79560417
2018-04-19,0.66992915
2018-04-20,0.8371792
2018-04-21,1.346225
2018-04-22,1.1900125
2018-04-23,0.8926208
2018-04-24,0.63804585
2018-04-25,0.596075
2018-04-26,0.7009792
2018-04-27,0.67448336
2018-04-28,0.700425
2018-04-29,0.58453333
2018-04-30,0.7167875
2018-05-01,0.95241666
2018-05-02,1.0895625
2018-05-03,1.186475
2018-05-04,1.10305
2018-05-05,1.0520124
2018-05-06,0.83599585
2018-05-07,0.6974125
2018-05-08,0.54700834
2018-05-09,0.593675
2018-05-10,0.7681875
2018-05-11,0.90980417
2018-05-12,1.1705458
2018-05-13,1.1922876
2018-05-14,1.2030375
2018-05-15,1.0651125
2018-05-16,0.8760333
2018-05-17,0.79245
2018-05-18,0.6880792
2018-05-19,0.85939586
2018-05-20,1.0011667
2018-05-21,1.0494167
2018-05-22,1.0996833
2018-05-23,1.1273541
2018-05-24,1.27875
2018-05-25,1.1524875
2018-05-26,1.0669125
2018-05-27,0.978225
2018-05-28,0.97653335
2018-05-29,1.0842209
2018-05-30,1.0724791
2018-05-31,1.0187083
2018-06-01,0.9732792
2018-06-02,0.85662085
2018-06-03,0.58195835
2018-06-04,0.41171667
2018-06-05,0.34761667
2018-06-06,0.42313334
2018-06-07,0.70439166
2018-06-08,0.7578
2018-06-09,0.75294584
2018-06-10,0.74015
2018-06-11,0.6918875
2018-06-12,0.6456625
2018-06-13,0.62525
2018-06-14,0.52800417
2018-06-15,0.70000833
2018-06-16,0.82463753
2018-06-17,1.0346292
2018-06-18,1.3176209
2018-06-19,1.3776292
2018-06-20,1.5492333
2018-06-21,1.4078
2018-06-22,1.0709916
2018-06-23,0.7458417
2018-06-24,0.7145125
2018-06-25,0.74680835
2018-06-26,0.71880835
2018-06-27,0.69801664
2018-06-28,0.69699585
2018-06-29,0.600875
2018-06-30,0.49544585
2018-07-01,0.49580416
2018-07-02,0.50846666
2018-07-03,0.5193958
2018-07-04,0.61025834
2018-07-05,0.74969167
2018-07-06,0.7873167
2018-07-07,0.93657917
2018-07-08,0.89580834
2018-07-09,0.8135167
2018-07-10,0.8630125
2018-07-11,0.8739375
2018-07-12,0.84851664
2018-07-13,0.7921708
2018-07-14,0.72715
2018-07-15,0.6847625
2018-07-16,0.75992084
2018-07-17,0.6674208
2018-07-18,0.622425
2018-07-19,0.63168335
2018-07-20,0.59613335
2018-07-21,0.57119584
2018-07-22,0.527525
2018-07-23,0.38364583
2018-07-24,0.26519167
2018-07-25,0.44524166
2018-07-26,0.5743542
2018-07-27,0.62090415
2018-07-28,0.66704166
2018-07-29,0.717775
2018-07-30,0.7223542
2018-07-31,0.7767125
2018-08-01,0.8687125
2018-08-02,0.9988667
2018-08-03,1.1518124
2018-08-04,1.0833917
2018-08-05,1.1176459
2018-08-06,1.2263541
2018-08-07,1.1950876
2018-08-08,1.217825
2018-08-09,1.1406584
2018-08-10,1.0729208
2018-08-11,1.115175
2018-08-12,1.0553417
2018-08-13,0.95764583
2018-08-14,0.937075
2018-08-15,0.9680625
2018-08-16,1.0005708
2018-08-17,0.90666246
2018-08-18,0.91921663
2018-08-19,0.8999
2018-08-20,0.86931664
2018-08-21,0.84241664
2018-08-22,0.7030417
2018-08-23,0.7033167
2018-08-24,1.0068542
2018-08-25,1.3094667
2018-08-26,1.2968875
2018-08-27,1.4602584
2018-08-28,1.4560333
2018-08-29,1.3955584
2018-08-30,1.384725
2018-08-31,1.420325
2018-09-01,1.5108
2018-09-02,1.5215666
2018-09-03,1.5928209
2018-09-04,1.6041083
2018-09-05,1.7552583
2018-09-06,1.6864749
2018-09-07,1.5985959
2018-09-08,1.5424167
2018-09-09,1.5503416
2018-09-10,1.5969042
2018-09-11,1.6246166
2018-09-12,1.76845
2018-09-13,2.0756457
2018-09-14,2.2321665
2018-09-15,2.024021
2018-09-16,1.6769166
2018-09-17,1.4396334
2018-09-18,1.3029333
2018-09-19,1.3048416
2018-09-20,1.4230417
2018-09-21,1.473125
2018-09-22,1.353025
2018-09-23,1.3328042
2018-09-24,1.4701583
2018-09-25,1.4780917
2018-09-26,1.3655584
2018-09-27,1.4812542
2018-09-28,1.4395666
2018-09-29,1.44015
2018-09-30,1.7044709
2018-10-01,1.7423208
2018-10-02,1.6565125
2018-10-03,1.6589541
2018-10-04,1.6055
2018-10-05,1.6237667
2018-10-06,1.8804458
2018-10-07,1.9670291
2018-10-08,2.2792084
2018-10-09,2.6233375
2018-10-10,2.6181583
2018-10-11,2.6767085
2018-10-12,2.7448
2018-10-13,2.6687708
2018-10-14,2.1431417
2018-10-15,2.0122166
2018-10-16,1.9472916
2018-10-17,1.7813333
2018-10-18,1.9760875
2018-10-19,2.2987874
2018-10-20,2.2250834
2018-10-21,2.0189373
2018-10-22,2.3427417
2018-10-23,2.2440083
2018-10-24,2.3867917
2018-10-25,2.1816416
2018-10-26,1.7110875
2018-10-27,1.5372584
2018-10-28,1.2979833
2018-10-29,1.1452458
2018-10-30,1.1035708
2018-10-31,1.3513125
2018-11-01,1.3545583
2018-11-02,1.0790625
2018-11-03,1.0175042
2018-11-04,1.27975
2018-11-05,1.6277208
2018-11-06,1.371575
2018-11-07,1.3441167
2018-11-08,1.2803291
2018-11-09,1.41205
2018-11-10,1.6826084
2018-11-11,1.839025
2018-11-12,1.7755458
2018-11-13,0.95274585
2018-11-14,0.53725415
2018-11-15,0.5791208
2018-11-16,0.89049166
2018-11-17,1.0364875
2018-11-18,1.2036166
2018-11-19,1.2998458
2018-11-20,1.30465
2018-11-21,1.348875
2018-11-22,1.5368458
2018-11-23,1.6252875
2018-11-24,1.3747958
2018-11-25,1.4218042
2018-11-26,1.0619792
2018-11-27,0.9892667
2018-11-28,1.1020666
2018-11-29,1.1485833
2018-11-30,1.2455542
2018-12-01,1.4095917
2018-12-02,1.3189708
2018-12-03,1.4041958
2018-12-04,1.4413333
2018-12-05,1.3464541
2018-12-06,1.4256916
2018-12-07,1.3766667
2018-12-08,1.2312292
2018-12-09,0.64020836
2018-12-10,0.4807375
2018-12-11,0.6027875
2018-12-12,0.9570917
2018-12-13,1.049175
2018-12-14,0.23939583
2018-12-15,-0.1615875
2018-12-16,0.34979585
2018-12-17,0.83613336
2018-12-18,0.9754083
2018-12-19,1.2521625
2018-12-20,1.0864458
2018-12-21,-0.02019583
2018-12-22,0.0511125
2018-12-23,0.26344168
2018-12-24,0.41525
2018-12-25,0.66860414
2018-12-26,1.08715
2018-12-27,1.7087041
2018-12-28,1.6363125
2018-12-29,1.4297833
2018-12-30,1.2357917
