date, Water Level
2018-12-25,0.4242375
2018-12-26,0.9693417
2018-12-27,1.7472792
2018-12-28,1.3471625
2018-12-29,0.77777916
2018-12-30,0.6398625
2018-12-31,0.8183208
2019-01-01,0.494
2019-01-02,0.3853625
2019-01-03,0.54466665
2019-01-04,0.2115375
2019-01-05,-0.20710416
2019-01-06,0.1665
2019-01-07,0.47531667
2019-01-08,0.27097917
2019-01-09,0.12710834
2019-01-10,0.44205
2019-01-11,1.0279208
2019-01-12,0.936675
2019-01-13,0.08240417
2019-01-14,0.1857
2019-01-15,0.38280416
2019-01-16,0.9652375
2019-01-17,0.61730415
2019-01-18,0.33012918
2019-01-19,0.19054583
2019-01-20,-1.2895917
2019-01-21,-0.23685417
2019-01-22,0.88835835
2019-01-23,0.41175416
2019-01-24,-0.014458334
2019-01-25,0.5460333
2019-01-26,0.909
2019-01-27,0.84379166
2019-01-28,0.6251417
2019-01-29,0.019083334
2019-01-30,0.41255835
2019-01-31,0.96397084
2019-02-01,1.3652667
2019-02-02,1.2977083
2019-02-03,1.0551167
2019-02-04,1.0265542
2019-02-05,0.9613542
2019-02-06,1.081125
2019-02-07,1.1151875
2019-02-08,-0.02255
2019-02-09,0.36724168
2019-02-10,1.0017166
2019-02-11,1.0139959
2019-02-12,0.414825
2019-02-13,-0.037862502
2019-02-14,0.73618335
2019-02-15,0.8351875
2019-02-16,0.5769875
2019-02-17,0.5914958
2019-02-18,0.73615
2019-02-19,1.5255333
2019-02-20,1.0489042
2019-02-21,1.0850458
2019-02-22,1.1242083
2019-02-23,1.1129042
2019-02-24,0.5129833
2019-02-25,0.65122503
2019-02-26,1.471875
2019-02-27,1.1588708
2019-02-28,0.9294292
2019-03-01,0.7092375
2019-03-02,0.869425
2019-03-03,0.657625
2019-03-04,0.0129
2019-03-05,-0.0032958342
2019-03-06,0.28969166
2019-03-07,0.875425
2019-03-08,0.8618708
2019-03-09,0.8942125
2019-03-10,0.95876664
2019-03-11,0.87291247
2019-03-12,0.82201666
2019-03-13,1.7279333
2019-03-14,1.51945
2019-03-15,0.6660542
2019-03-16,0.61747915
2019-03-17,1.0529916
2019-03-18,1.1079375
2019-03-19,1.4680667
2019-03-20,1.489775
2019-03-21,0.8932958
2019-03-22,0.58625835
2019-03-23,0.7419875
2019-03-24,0.81212914
2019-03-25,0.72730416
2019-03-26,0.5198042
2019-03-27,0.87843335
2019-03-28,1.2030958
2019-03-29,1.2365625
2019-03-30,1.1783792
2019-03-31,0.12345417
2019-04-01,0.7490375
2019-04-02,0.9793416
2019-04-03,1.2556083
2019-04-04,1.4354583
2019-04-05,1.2726625
2019-04-06,1.5578542
2019-04-07,1.4945375
2019-04-08,0.94587916
2019-04-09,0.4190875
2019-04-10,0.6854375
2019-04-11,1.4328542
2019-04-12,1.2270917
2019-04-13,1.62705
2019-04-14,0.37032917
2019-04-15,0.082166664
2019-04-16,1.1421
2019-04-17,1.4276667
2019-04-18,1.4092333
2019-04-19,0.34197083
2019-04-20,-0.019241665
2019-04-21,0.49848333
2019-04-22,0.74275833
2019-04-23,0.92672086
2019-04-24,1.1302042
2019-04-25,0.8577
2019-04-26,0.5634583
2019-04-27,0.593325
2019-04-28,1.1482333
2019-04-29,1.3520541
2019-04-30,1.7749
2019-05-01,1.9564625
2019-05-02,1.8801374
2019-05-03,1.7102584
2019-05-04,1.2611083
2019-05-05,1.0600792
2019-05-06,1.3232083
2019-05-07,1.6276459
2019-05-08,2.12265
2019-05-09,2.0263917
2019-05-10,2.0191624
2019-05-11,1.8364375
2019-05-12,1.4625542
2019-05-13,1.5093334
2019-05-14,1.7161417
2019-05-15,2.0679834
2019-05-16,2.09745
2019-05-17,2.080725
2019-05-18,2.2849624
2019-05-19,2.1075459
2019-05-20,2.08945
2019-05-21,2.5474083
2019-05-22,2.2287543
2019-05-23,2.533775
2019-05-24,2.2866125
2019-05-25,1.9926958
2019-05-26,1.8500208
2019-05-27,1.7439584
2019-05-28,1.8462125
2019-05-29,2.259975
2019-05-30,1.8534
2019-05-31,1.5525125
2019-06-01,1.5100875
2019-06-02,1.4713541
2019-06-03,1.4054375
2019-06-04,1.4729416
2019-06-05,1.7463833
2019-06-06,1.513925
2019-06-07,1.2795959
2019-06-08,1.0064417
2019-06-09,0.9966125
2019-06-10,0.8605958
2019-06-11,0.79878336
2019-06-12,1.3113084
2019-06-13,1.1550584
2019-06-14,1.1888041
2019-06-15,1.4317209
2019-06-16,1.5444208
2019-06-17,1.5474167
2019-06-18,1.2548667
2019-06-19,1.0838208
2019-06-20,1.1649667
2019-06-21,1.162875
2019-06-22,1.354775
2019-06-23,1.4457958
2019-06-24,1.6208667
2019-06-25,1.6488291
2019-06-26,1.58315
2019-06-27,1.3912917
2019-06-28,1.094125
2019-06-29,1.0154458
2019-06-30,1.0258292
2019-07-01,1.2021084
2019-07-02,1.3200166
2019-07-03,1.496375
2019-07-04,1.4123209
2019-07-05,1.3835042
2019-07-06,1.0953958
2019-07-07,0.99459165
2019-07-08,0.97431666
2019-07-09,0.98836666
2019-07-10,0.81170416
2019-07-11,0.5331042
2019-07-12,0.5802708
2019-07-13,0.778525
2019-07-14,0.3577
2019-07-15,0.637075
2019-07-16,1.1724458
2019-07-17,1.2759167
2019-07-18,1.3563958
2019-07-19,1.31545
2019-07-20,1.2457125
2019-07-21,1.1408583
2019-07-22,1.1298958
2019-07-23,0.7589833
2019-07-24,0.89964163
2019-07-25,1.2119625
2019-07-26,1.3676292
2019-07-27,1.2127334
2019-07-28,1.0839417
2019-07-29,1.1635125
2019-07-30,1.0674958
2019-07-31,1.0051042
2019-08-01,0.9428625
2019-08-02,1.0159959
2019-08-03,1.0726541
2019-08-04,1.0578625
2019-08-05,1.0720291
2019-08-06,1.0278459
2019-08-07,0.98684585
2019-08-08,0.98588336
2019-08-09,0.9425667
2019-08-10,0.81197083
2019-08-11,0.7565875
2019-08-12,0.64514583
2019-08-13,0.62155
2019-08-14,0.4678375
2019-08-15,0.42079166
2019-08-16,0.54884166
2019-08-17,0.7738917
2019-08-18,0.8865042
2019-08-19,0.8347375
2019-08-20,0.71337086
2019-08-21,0.78285
2019-08-22,0.866475
2019-08-23,1.0334667
2019-08-24,0.94897914
2019-08-25,0.93959165
2019-08-26,0.95557916
2019-08-27,1.0576125
2019-08-28,0.8515583
2019-08-29,0.67475
2019-08-30,0.7464625
2019-08-31,0.87626666
2019-09-01,0.9154375
2019-09-02,1.3067917
2019-09-03,1.53445
2019-09-04,2.0104208
2019-09-05,1.6154208
2019-09-06,0.8729917
2019-09-07,0.75065416
2019-09-08,0.81915414
2019-09-09,1.0011041
2019-09-10,1.1800125
2019-09-11,1.2940792
2019-09-12,1.4065875
2019-09-13,1.542875
2019-09-14,1.4213041
2019-09-15,1.6737875
2019-09-16,1.8913
2019-09-17,1.8932917
2019-09-18,1.339825
2019-09-19,1.3295584
2019-09-20,1.5505583
2019-09-21,1.9357874
2019-09-22,2.039821
2019-09-23,1.9683833
2019-09-24,1.9621166
2019-09-25,1.8890417
2019-09-26,1.7667208
2019-09-27,1.9922416
2019-09-28,2.1341457
2019-09-29,2.2004833
2019-09-30,2.2794333
2019-10-01,2.2679458
2019-10-02,2.274279
2019-10-03,2.1157417
2019-10-04,1.9870833
2019-10-05,1.7370083
2019-10-06,1.7524542
2019-10-07,1.7069083
2019-10-08,1.7130125
2019-10-09,2.0831833
2019-10-10,2.1670415
2019-10-11,1.6386167
2019-10-12,0.8407625
2019-10-13,1.4747083
2019-10-14,1.7330166
2019-10-15,1.7639084
2019-10-16,1.5267333
2019-10-17,1.602725
2019-10-18,2.157004
2019-10-19,2.3796418
2019-10-20,2.154271
2019-10-21,2.1707292
2019-10-22,1.7527666
2019-10-23,1.9074792
2019-10-24,2.1290207
2019-10-25,0.98810416
2019-10-26,-0.042616665
2019-10-27,0.6366583
2019-10-28,1.2736626
2019-10-29,1.7262
2019-10-30,1.6932541
2019-10-31,-0.288
2019-11-01,0.4728125
2019-11-02,1.1281875
2019-11-03,1.0579584
2019-11-04,1.2412708
2019-11-05,1.2940959
2019-11-06,1.1794709
2019-11-07,1.3324167
2019-11-08,0.43124583
2019-11-09,0.8985458
2019-11-10,1.2573125
2019-11-11,1.3116791
2019-11-12,-0.45270416
2019-11-13,0.4317375
2019-11-14,1.2641083
2019-11-15,1.0663084
2019-11-16,0.94526666
2019-11-17,1.1594958
2019-11-18,1.0904666
2019-11-19,0.862625
2019-11-20,0.95292085
2019-11-21,1.1862792
2019-11-22,1.2212042
2019-11-23,0.62025833
2019-11-24,0.9447375
2019-11-25,1.1368583
2019-11-26,1.5491542
2019-11-27,1.321925
2019-11-28,1.3838999
2019-11-29,1.2741834
2019-11-30,1.4002334
2019-12-01,0.7978708
2019-12-02,0.032479167
2019-12-03,0.012183333
2019-12-04,0.41433334
2019-12-05,0.3508875
2019-12-06,0.4327625
2019-12-07,0.0572375
2019-12-08,0.6165
2019-12-09,0.85602915
2019-12-10,0.7547
2019-12-11,0.39167917
2019-12-12,1.1275958
2019-12-13,1.4073417
2019-12-14,1.0930125
2019-12-15,1.1869541
2019-12-16,1.0746
2019-12-17,-0.53204584
2019-12-18,-0.41852084
2019-12-19,0.3017
2019-12-20,0.7439333
2019-12-21,0.66654164
2019-12-22,0.3104625
2019-12-23,0.30855834
2019-12-24,0.10361667
2019-12-25,0.58659166
2019-12-26,0.56282914
2019-12-27,0.5694417
2019-12-28,0.9466625
2019-12-29,0.9558167
2019-12-30,0.45332083
2019-12-31,0.3116
2020-01-01,0.376825
2020-01-02,0.8993125
2020-01-03,0.7550875
2020-01-04,0.16988334
2020-01-05,-0.17890416
2020-01-06,0.17921667
2020-01-07,0.003600001
2020-01-08,0.145025
2020-01-09,0.96209586
2020-01-10,1.3814875
2020-01-11,1.0408916
2020-01-12,0.627675
2020-01-13,0.965275
2020-01-14,0.91012084
2020-01-15,0.853325
2020-01-16,0.7525167
2020-01-17,0.91520834
2020-01-18,1.1800584
2020-01-19,0.55485
2020-01-20,0.7682625
2020-01-21,0.9398125
2020-01-22,1.6764958
2020-01-23,1.4616916
2020-01-24,0.6570167
2020-01-25,0.5838042
2020-01-26,0.8677
2020-01-27,1.058875
2020-01-28,1.2414417
2020-01-29,0.29905832
2020-01-30,0.263825
2020-01-31,0.71753335
2020-02-01,0.45071667
2020-02-02,-0.075325
2020-02-03,0.30589584
2020-02-04,0.73252916
2020-02-05,0.21349584
2020-02-06,-0.54195
2020-02-07,-0.34925
2020-02-08,-0.20561667
2020-02-09,0.48637918
2020-02-10,0.92225415
2020-02-11,0.66005415
2020-02-12,0.44062084
2020-02-13,0.3864
2020-02-14,0.073220834
2020-02-15,0.6932833
2020-02-16,0.9503125
2020-02-17,0.9139375
2020-02-18,0.9855875
2020-02-19,0.64019585
2020-02-20,0.39862084
2020-02-21,-0.0804
2020-02-22,0.6871542
2020-02-23,0.98325
2020-02-24,1.0998791
2020-02-25,0.714325
2020-02-26,-0.41110831
2020-02-27,-0.5006125
2020-02-28,0.3439625
2020-02-29,0.02795
2020-03-01,0.45370832
2020-03-02,0.7145625
2020-03-03,0.7442667
2020-03-04,0.84214586
2020-03-05,0.49080834
2020-03-06,0.1992125
2020-03-07,0.5583625
2020-03-08,1.110425
2020-03-09,1.2670916
2020-03-10,0.94446665
2020-03-11,0.7645583
2020-03-12,0.9759708
2020-03-13,1.1198626
2020-03-14,0.93589586
2020-03-15,0.80360836
2020-03-16,0.8356583
2020-03-17,0.94748336
2020-03-18,1.1135583
2020-03-19,1.21125
2020-03-20,1.1070167
2020-03-21,0.535775
2020-03-22,1.1065167
2020-03-23,1.1921542
2020-03-24,1.0879208
2020-03-25,0.7835
2020-03-26,0.8717333
2020-03-27,1.3235875
2020-03-28,1.3278208
2020-03-29,0.888525
2020-03-30,1.2377625
2020-03-31,0.77710414
2020-04-01,0.74514586
2020-04-02,1.4012625
2020-04-03,1.4926208
2020-04-04,1.0996667
2020-04-05,1.3730125
2020-04-06,1.7001874
2020-04-07,1.4688208
2020-04-08,1.3163167
2020-04-09,1.0642667
2020-04-10,1.057525
2020-04-11,1.8516709
2020-04-12,1.9780291
2020-04-13,1.0628709
2020-04-14,0.7834042
2020-04-15,0.79202086
2020-04-16,1.4879875
2020-04-17,1.52895
2020-04-18,1.2301708
2020-04-19,1.4060042
2020-04-20,1.244675
2020-04-21,1.2956375
2020-04-22,1.6830041
2020-04-23,1.5108376
2020-04-24,1.2321334
2020-04-25,1.2382542
2020-04-26,1.0849416
2020-04-27,1.537725
2020-04-28,1.6059417
2020-04-29,1.4875375
2020-04-30,0.87822914
2020-05-01,0.8920417
2020-05-02,1.0704625
2020-05-03,0.978475
2020-05-04,0.93266666
2020-05-05,0.9020708
2020-05-06,0.80095
2020-05-07,1.2966208
2020-05-08,1.4734125
2020-05-09,1.0057042
2020-05-10,1.445025
2020-05-11,1.4076333
2020-05-12,1.5846459
2020-05-13,1.5524833
2020-05-14,1.5325708
2020-05-15,1.5384583
2020-05-16,1.7527125
2020-05-17,1.3178875
2020-05-18,1.0084791
2020-05-19,0.87025
2020-05-20,0.8737958
2020-05-21,1.0561625
2020-05-22,1.2687875
2020-05-23,1.3558375
2020-05-24,1.4608291
2020-05-25,1.4285916
2020-05-26,1.1609083
2020-05-27,1.3051667
2020-05-28,1.5865375
2020-05-29,1.1699083
2020-05-30,1.0041417
2020-05-31,1.2756083
2020-06-01,1.3268292
2020-06-02,1.4570042
2020-06-03,1.4267666
2020-06-04,1.3852541
2020-06-05,1.2555791
2020-06-06,1.3037125
2020-06-07,1.5724708
2020-06-08,1.8272749
2020-06-09,1.5347084
2020-06-10,1.3795959
2020-06-11,1.2581792
2020-06-12,1.1317542
2020-06-13,1.3329625
2020-06-14,1.5504792
2020-06-15,1.5733541
2020-06-16,1.5826541
2020-06-17,1.2887708
2020-06-18,1.2322708
2020-06-19,1.3682958
2020-06-20,1.3916833
2020-06-21,1.3151417
2020-06-22,1.4452167
2020-06-23,1.3069583
2020-06-24,1.1114875
2020-06-25,1.1501042
2020-06-26,1.3529
2020-06-27,1.3304499
2020-06-28,1.4946042
2020-06-29,1.7341666
2020-06-30,1.5531125
2020-07-01,1.3378625
2020-07-02,1.122975
2020-07-03,0.8568
2020-07-04,0.66422915
2020-07-05,0.70102084
2020-07-06,0.7817542
2020-07-07,0.7756792
2020-07-08,0.8182708
2020-07-09,0.8142625
2020-07-10,0.812925
2020-07-11,0.5297375
2020-07-12,0.386825
2020-07-13,0.42864168
2020-07-14,0.52914166
2020-07-15,0.53585
2020-07-16,0.5292
2020-07-17,0.5224208
2020-07-18,0.62368333
2020-07-19,0.787475
2020-07-20,1.0112125
2020-07-21,1.2547625
2020-07-22,1.224075
2020-07-23,1.2756208
2020-07-24,1.5727917
2020-07-25,3.0536625
2020-07-26,2.9968626
2020-07-27,2.1193833
2020-07-28,1.5562875
2020-07-29,1.2307875
2020-07-30,1.1255584
2020-07-31,0.99637085
2020-08-01,0.824
2020-08-02,0.7475
2020-08-03,0.79932916
2020-08-04,0.7181958
2020-08-05,0.66823334
2020-08-06,0.79427916
2020-08-07,0.8440667
2020-08-08,0.92156667
2020-08-09,0.90239584
2020-08-10,0.9284125
2020-08-11,0.9143583
2020-08-12,0.7582375
2020-08-13,0.675075
2020-08-14,0.6344
2020-08-15,0.60032916
2020-08-16,0.50430834
2020-08-17,0.40414584
2020-08-18,0.45317084
2020-08-19,0.6405417
2020-08-20,0.82201666
2020-08-21,0.9330375
2020-08-22,0.8646917
2020-08-23,1.013225
2020-08-24,1.2694083
2020-08-25,1.2717084
2020-08-26,1.6360124
2020-08-27,2.6001167
2020-08-28,1.8249291
2020-08-29,1.5898
2020-08-30,1.3943459
2020-08-31,1.4127417
2020-09-01,1.4717458
2020-09-02,1.3478458
2020-09-03,1.0509459
2020-09-04,1.0535834
2020-09-05,1.149175
2020-09-06,0.99934584
2020-09-07,0.9586333
2020-09-08,1.3776792
2020-09-09,1.6282542
2020-09-10,1.3305209
2020-09-11,0.7097833
2020-09-12,0.910375
2020-09-13,1.4009959
2020-09-14,1.4959625
2020-09-15,1.6199416
2020-09-16,2.13075
2020-09-17,2.2587667
2020-09-18,1.7349374
2020-09-19,1.96855
2020-09-20,2.5703042
2020-09-21,2.7766793
2020-09-22,2.8580375
2020-09-23,2.1490126
2020-09-24,1.7362916
2020-09-25,1.64405
2020-09-26,1.8148124
2020-09-27,1.9076874
2020-09-28,1.5603042
2020-09-29,1.0357
2020-09-30,1.4488542
2020-10-01,1.272075
2020-10-02,1.15
2020-10-03,1.5270041
2020-10-04,1.4013292
2020-10-05,1.4262125
2020-10-06,1.6534375
2020-10-07,1.75335
2020-10-08,1.8574417
2020-10-09,2.0506916
2020-10-10,2.5231166
2020-10-11,1.4338583
2020-10-12,1.3457583
2020-10-13,1.0099833
2020-10-14,0.9415333
2020-10-15,1.2079834
2020-10-16,0.7738875
2020-10-17,1.374475
2020-10-18,1.7132208
2020-10-19,1.6232417
2020-10-20,1.6222
2020-10-21,1.8492917
2020-10-22,2.1716459
2020-10-23,2.1103415
2020-10-24,1.3172375
2020-10-25,1.47545
2020-10-26,1.9586791
2020-10-27,1.4982125
2020-10-28,0.7344875
2020-10-29,0.73570836
2020-10-30,-0.052095834
2020-10-31,0.9279625
2020-11-01,0.9173292
2020-11-02,0.8024125
2020-11-03,1.2855792
2020-11-04,1.3346292
2020-11-05,1.0746375
2020-11-06,1.2038584
2020-11-07,1.5578291
2020-11-08,1.8567833
2020-11-09,1.9282541
2020-11-10,1.8539875
2020-11-11,1.6480917
2020-11-12,1.5333834
2020-11-13,1.5283333
2020-11-14,1.6105
2020-11-15,1.416425
2020-11-16,1.060875
2020-11-17,1.2358291
2020-11-18,1.3643042
2020-11-19,1.5556792
2020-11-20,1.4068167
2020-11-21,1.3147416
2020-11-22,1.4027625
2020-11-23,1.2772791
2020-11-24,1.8653958
2020-11-25,1.6279458
2020-11-26,1.1250334
2020-11-27,1.1094291
2020-11-28,1.4684666
2020-11-29,1.4433042
2020-11-30,-0.030629164
2020-12-01,0.0349625
2020-12-02,0.8406708
2020-12-03,0.59683335
2020-12-04,0.29996666
2020-12-05,0.29072917
2020-12-06,0.37651667
2020-12-07,0.228775
2020-12-08,0.0131125
2020-12-09,-0.072683334
2020-12-10,-0.0635875
2020-12-11,0.32335
2020-12-12,0.3577875
2020-12-13,0.69827914
2020-12-14,-0.5493208
2020-12-15,-0.026687501
2020-12-16,0.120916665
2020-12-17,0.07744166
2020-12-18,0.37717083
2020-12-19,0.7562417
2020-12-20,0.48260832
2020-12-21,0.19852084
2020-12-22,0.3355625
2020-12-23,0.730925
2020-12-24,-0.40888333
2020-12-25,-0.86612916
2020-12-26,-0.5007333
2020-12-27,0.19696666
2020-12-28,0.30705
2020-12-29,0.41093335
2020-12-30,0.9883125
2020-12-31,0.88035
